id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40793510,"""Casa Nella""",82485075,Matteo,,Campo di Marte,43.77587,11.28495,Entire home/apt,119,3,2,2021-07-15,0.09,4,318,1,
40796943,Flat Dona- Ponte Vecchio neighbourhood,325913840,Margherita,,Centro Storico,43.7664,11.25297,Entire home/apt,70,1,5,2020-01-04,0.24,15,58,3,048017LTN5479
40797566,Santa Maria Novella 6 sleeps near the central station,114253061,Lorenzo,,Centro Storico,43.77381,11.24844,Entire home/apt,123,2,3,2020-08-30,0.15,25,0,0,
40803863,New&Modern studio ap.in the heart of CityCenter.,94774975,Olfrid,,Centro Storico,43.77656,11.25348,Entire home/apt,150,2,1,2020-01-05,0.05,4,355,0,
40813151,NEW Florence palazzo☆3 Bedrooms☆Private Terrace☆Wifi☆,85757539,Laia,,Centro Storico,43.77597,11.26204,Entire home/apt,155,2,14,2021-06-06,0.64,12,335,10,
40813602,"Loft con terrazza su Torre Arnolfo, P.zza Signoria",52068646,Arianna,,Centro Storico,43.76847,11.25705,Entire home/apt,39,3,25,2020-11-22,1.14,1,78,5,
40814046,Colorful Boccaccio Apt-Patio and Motorbike Parking,96122546,CleanBnB Team,,Campo di Marte,43.78904,11.27166,Entire home/apt,51,2,3,2020-05-30,0.14,94,0,0,
40815706,"Colorful, warm and welcoming family home",1170921,Miki,,Centro Storico,43.77023,11.26912,Entire home/apt,80,21,0,,,2,0,0,
40818113,TO ENJOY AT THE CHARMING FLAT IN BORGO DEI GRECI,7480174,Clementina,,Centro Storico,43.76835,11.25939,Entire home/apt,298,3,6,2021-09-05,0.28,11,245,3,
40819153,Apartment a few step from Duomo Square,155914336,Massimo - Emanuele,,Centro Storico,43.77149,11.26278,Entire home/apt,238,3,1,2020-01-31,0.05,12,285,0,
40820684,宿 Graziosa casetta con bella vista su Firenze,156890319,Xiaoxia,,Isolotto Legnaia,43.77234,11.23158,Private room,35,1,2,2020-02-02,0.09,1,0,0,
40822899,Macci Flat,317524407,Simona & Samuel,,Centro Storico,43.77077,11.26476,Entire home/apt,75,1,5,2021-07-12,2.83,1,0,4,
40828155,Delizioso Monolocale a Firenze,81825683,Lorenzo,,Isolotto Legnaia,43.7698,11.2173,Entire home/apt,30,1,43,2020-01-04,1.96,1,6,19,
40833484,"Appartamento ""di là d'Arno""",317690231,Massimo Stefano,,Isolotto Legnaia,43.77351,11.221,Entire home/apt,53,3,6,2021-08-04,0.27,1,170,4,
40834542,Florence Palazzo★Historic center★Walk everywhere★,85757539,Laia,,Centro Storico,43.7758,11.26235,Entire home/apt,97,2,3,2020-01-04,0.14,12,293,0,
40834660,Juliet's House,105357461,Giulia,,Rifredi,43.79178,11.21653,Entire home/apt,42,3,5,2020-01-06,0.23,1,17,0,
40836926,"La Giuliana, spacious apt with large terrace",317764680,Luca,,Centro Storico,43.77001,11.2703,Entire home/apt,60,2,4,2020-01-06,0.18,2,26,0,
40838175,哈哈家庭旅馆🤗,317791269,苡雪飘飘,,Isolotto Legnaia,43.77068,11.23532,Private room,45,1,0,,,1,89,0,
40838693,Dimora Lauro Fiorentino (AC-private bathroom),222080746,Matilde,,Centro Storico,43.77532,11.24609,Private room,41,1,16,2021-07-20,0.74,3,355,8,
40838988,NEW Opening special ★ Historic center ★ Private patio,85757539,Laia,,Centro Storico,43.77431,11.2623,Entire home/apt,102,2,29,2021-08-03,1.33,12,327,16,
40840072,Rose Apartment - Santo Spirito district - NEW!,11680678,Guia & Jacopo,,Centro Storico,43.76527,11.24594,Entire home/apt,100,2,6,2020-01-02,0.27,11,104,3,048017LTN5099
40841654,Le Porte di San Frediano 1,27172624,Nicola,,Isolotto Legnaia,43.77108,11.23693,Entire home/apt,130,2,3,2020-01-05,0.14,3,322,0,
40842818,Sunflower Apartment - Santo Spirito district - NEW,11680678,Guia & Jacopo,,Centro Storico,43.76527,11.24594,Entire home/apt,105,2,0,,,11,0,0,048017LTN5533
40850593,Soggiorno Rubino Double room,313063607,Andrea,,Centro Storico,43.77524,11.25131,Private room,150,1,0,,,3,365,0,
40850767,La Casa di Claudia,239445067,Claudia,,Rifredi,43.80343,11.23578,Entire home/apt,49,1,20,2021-08-26,0.90,1,348,16,
40852979,Amazing View appartament,210342751,Nicole,,Centro Storico,43.77386,11.25887,Entire home/apt,250,5,1,2019-12-18,0.04,2,178,0,
40854034,POPOLO,90489309,Matteo,,Centro Storico,43.77125,11.26321,Entire home/apt,200,5,0,,,1,90,0,
40854368,Appartamento in centro!,317977301,Emanuela,,Centro Storico,43.77264,11.26425,Entire home/apt,59,1,17,2020-02-16,0.77,1,76,0,
40857607,Santa Maria Novella -Porcellana flat-,155069160,Margherita,,Centro Storico,43.7727,11.24718,Entire home/apt,180,1,2,2019-12-30,0.09,2,49,0,048017LTN5098
40859625,La loggia del pesce - Cozy apt in the City Center,318038706,Chiara,,Centro Storico,43.77149,11.26538,Entire home/apt,85,3,11,2021-09-08,0.50,1,309,4,
40861567,"San Lorenzo Family Apartment, vicino stazione SMN",4171755,Cosimo,,Centro Storico,43.77882,11.25519,Entire home/apt,107,2,0,,,4,294,0,
40862415,Boboli - Apartment with terrace and garden,318041545,Rena,,Centro Storico,43.76301,11.24199,Entire home/apt,50,2,6,2021-10-10,0.30,1,341,4,
40866047,Mamo Florence - Robert Apartment,26894194,Mamo,,Centro Storico,43.7831,11.2598,Entire home/apt,119,1,20,2020-10-25,1.38,52,184,13,
40866139,Mamo Florence - William Apartment,26894194,Mamo,,Campo di Marte,43.78512,11.26142,Entire home/apt,86,1,4,2021-08-05,1.12,52,344,4,
40868743,Libertà 2 Bedrooms Apartment,397810,Valter,,Campo di Marte,43.78436,11.26285,Entire home/apt,50,3,5,2020-02-18,0.23,11,0,0,
40870844,Nice&Comfy Central Apartment,181211388,Tatiana,,Centro Storico,43.76844,11.24176,Private room,90,1,1,2021-08-21,0.50,2,87,1,
40876359,Guelfi e Ghibellini bright apartment - San Lorenzo,11925757,Erika,,Centro Storico,43.77806,11.25576,Entire home/apt,105,1,3,2019-12-30,0.14,17,0,0,
40877686,Ponte Vecchio Central Apartment with Terrace,317965971,Vincenzo,,Centro Storico,43.77017,11.25477,Entire home/apt,89,1,20,2021-09-03,4.23,1,204,19,
40878864,Piazza Pitti Apartment,169326589,Caffe',,Centro Storico,43.76548,11.24852,Entire home/apt,70,1,3,2020-02-10,0.14,2,0,0,
40883812,Camera Privata con finestra sul giardino,14111121,Claudia,,Rifredi,43.79072,11.25174,Private room,30,2,2,2019-12-31,0.09,2,165,0,
40884445,Living the Artelier Space in the City of Arts,127968012,Francesca,,Centro Storico,43.76981,11.2642,Entire home/apt,50,1,3,2020-02-16,0.14,1,98,0,
40884811,Santa Reparata Flat,23904874,Edoardo E Michela,,Centro Storico,43.78075,11.25615,Entire home/apt,86,1,0,,,179,233,0,
40884861,Florentine apartment  with a view,9204975,Gianna,,Centro Storico,43.77616,11.26393,Entire home/apt,90,3,24,2021-09-17,1.60,2,148,12,
40893608,Elegante stanza con bagno privato Palazzo Vecchio,141524160,Lorenzo Mario,,Centro Storico,43.76758,11.25838,Entire home/apt,70,2,2,2020-01-01,0.09,5,290,0,
40894375,Stanza con bagno privato nel centro storico,141524160,Lorenzo Mario,,Centro Storico,43.76744,11.25789,Entire home/apt,65,2,1,2020-01-01,0.05,5,291,0,
40894697,Grazioso angolo nel centro di Firenze,141524160,Lorenzo Mario,,Centro Storico,43.76902,11.25846,Entire home/apt,65,2,0,,,5,291,0,
40911896,NP Apartment,45895071,Niccolò,,Centro Storico,43.75875,11.23934,Entire home/apt,300,2,0,,,1,365,0,
40915667,Modern with Tuscan charm in the center of Florence,54691028,April,,Centro Storico,43.76533,11.24669,Entire home/apt,250,1,0,,,1,362,0,
40916034,Due camere molto vicine al centro,41532714,Sara,,Centro Storico,43.78312,11.23794,Private room,17,1,0,,,2,0,0,
40916582,"Loft del Duomo, 1 bedroom, air-conditioning, wifi",4269515,Luca,,Centro Storico,43.77266,11.25398,Entire home/apt,67,2,14,2021-10-17,4.88,8,342,14,
40917030,Dolce Vita Apartment,19895007,Maura,,Campo di Marte,43.78981,11.26834,Entire home/apt,86,3,0,,,2,69,0,
40917558,"Flat "" Sole""-Santa Maria Novella",155069160,Margherita,,Centro Storico,43.77208,11.25045,Entire home/apt,133,1,2,2020-02-24,0.13,2,0,0,048017LTN5477
40929791,Il Viaggiator Leggero  B&B [Camera con Balcone],222092400,Costanza,,Isolotto Legnaia,43.77166,11.23252,Private room,35,7,0,,,5,30,0,
40930829,Bilocale Centro Storico,7878792,Giulia,,Centro Storico,43.77825,11.26279,Private room,80,30,0,,,3,0,0,
40930992,Little Jewel in Florence,41979108,Maria,,Rifredi,43.7927,11.23015,Entire home/apt,53,1,62,2021-09-29,2.83,1,223,30,
40931382,Across The River,318907196,Tonino & Matias,,Centro Storico,43.76411,11.26076,Entire home/apt,64,3,10,2021-10-07,0.45,1,328,7,
40933300,Happy Florence San Niccolò n.2,2852226,Paola,,Centro Storico,43.76333,11.26058,Entire home/apt,50,2,10,2021-10-05,2.21,6,352,9,
40935039,Venere di Botticelli Suite,78083023,Stefania,,Centro Storico,43.772655,11.253984,Entire home/apt,100,2,13,2021-10-15,0.59,2,346,12,
40938019,"Doppia Suite 2 PAX AC,TV, frigo  e poltrona pelle",318801742,Alessio,,Rifredi,43.79772,11.19725,Private room,19,1,0,,,7,168,0,
40957574,River 21 - Luxury Apt Breathtaking View & Balcony,33273017,Eugenio,,Centro Storico,43.76855,11.24641,Entire home/apt,209,2,16,2021-10-02,5.71,1,54,13,
40959319,LibertyHouse Corte: Charming room in a luxury flat,2521100,Manuela,,Rifredi,43.78656,11.26238,Private room,59,1,0,,,2,261,0,
40960893,Albizi Prestige Apartment,69553033,Anthony,,Centro Storico,43.77169,11.26019,Entire home/apt,181,3,52,2021-09-23,2.48,2,30,18,
40961401,Art Apartment Michelangelo,1645859,David,,Centro Storico,43.76947,11.260538,Entire home/apt,91,2,3,2021-09-17,0.14,30,363,2,
40961497,Oltrarno 1881 - Secret Garden con bagno turco,313712748,Grand Hotel Baglioni,,Centro Storico,43.7712,11.24101,Entire home/apt,220,2,10,2021-08-25,4.17,5,319,10,
40961890,Lambertesca 14,319213971,Lorenzo,,Centro Storico,43.76938,11.25556,Entire home/apt,81,2,3,2020-01-30,0.21,1,363,0,
40962448,Alfani 2,11562582,Alessandro,,Centro Storico,43.77615,11.26019,Entire home/apt,85,3,3,2021-08-15,0.18,3,175,2,
40969809,Appartamento con 4 stanze singole,30141205,Peppy,,Centro Storico,43.76911,11.24568,Entire home/apt,40,30,0,,,1,0,0,
40977499,I Gerani al Ponte Vecchio 🏵🏵🏵🏵🏵,319520209,Residenze Ristori,,Centro Storico,43.76857,11.25395,Entire home/apt,180,2,44,2021-10-17,2.83,1,173,25,
40981281,Monolocale Verde Costa S.Giorgio,149364474,Elisabetta,,Centro Storico,43.76435,11.25452,Entire home/apt,70,1,0,,,2,0,0,
40981332,A 10 minuti a piedi dal centro di Firenze,319572883,Residenza,,Rifredi,43.78376,11.25757,Private room,100,1,0,,,1,0,0,
40987548,Le Porte di San Frediano 2,27172624,Nicola,,Isolotto Legnaia,43.77241,11.23647,Entire home/apt,200,2,1,2020-01-02,0.05,3,228,0,
40989437,Ricasoli Bright Apartment,3314526,Alessandro,,Centro Storico,43.77505,11.25877,Entire home/apt,100,2,0,,,34,0,0,
41002239,Ancient and typical Florentine big house,260604697,Alice,,Campo di Marte,43.78185,11.27522,Entire home/apt,105,2,0,,,1,57,0,
41005538,Stanza Novella (AC),222080746,Matilde,,Centro Storico,43.77283,11.24731,Private room,37,1,7,2021-10-14,0.32,3,359,2,
41016298,LibertyHouse Borgo: Quiet room & private bathroom,2521100,Manuela,,Campo di Marte,43.7857,11.26165,Private room,75,1,0,,,2,245,0,
41028396,S. AMBROGIO COZY AND BRIGHT APARTMENT,161079592,Susanna,,Centro Storico,43.77271,11.26312,Entire home/apt,72,1,24,2021-10-10,1.09,1,163,12,
41029807,Flat Firenze 38-A due passi dal centro,74593644,Flat Firenze 43,,Isolotto Legnaia,43.77412,11.23225,Entire home/apt,35,2,1,2020-01-27,0.05,2,0,0,
41029935,Affittacamere La Viola - Camera con vista stupenda,310487364,Vetulio,,Centro Storico,43.774471,11.249947,Private room,47,2,26,2021-09-29,1.29,3,152,25,
41037010,Elegant Room close to train station,29204555,Roberta,,Rifredi,43.78578,11.25637,Private room,55,2,1,2020-02-23,0.05,5,276,0,
41037319,New Room close to center,29204555,Roberta,,Rifredi,43.78555,11.25492,Private room,70,2,0,,,5,276,0,
41046510,Camere in affitto anche per vacanze,320187393,Ahmed,,Rifredi,43.7842,11.2558,Private room,40,1,0,,,3,179,0,
41059753,ELEGANT APARTMENT WITH A VIEW ON FLORENCE,192404904,Cinzia,,Centro Storico,43.76484,11.25492,Entire home/apt,85,120,0,,,2,233,0,
41062180,"House Angela - Camera ""Signoria""",226855702,Angela A.,,Campo di Marte,43.77049,11.28281,Private room,35,2,2,2020-02-07,0.10,4,0,0,
41072097,"""Da Vinci x2"", parcheggio incluso",39898772,Antonietta,,Rifredi,43.79007,11.23388,Entire home/apt,70,3,1,2020-01-17,0.05,2,286,0,
41080160,Stanza tripla con bagno condiviso,108822998,Olga,,Gavinana Galluzzo,43.76142,11.28853,Private room,30,2,2,2020-02-09,0.09,4,311,0,
41081404,Liz Taylor Suite,321243800,Nicole,,Centro Storico,43.78064,11.24398,Entire home/apt,84,2,0,,,6,134,0,
41082188,Silvio Suite,321243800,Nicole,,Centro Storico,43.76872,11.25768,Entire home/apt,82,2,0,,,6,106,0,
41085702,Geko's Room,258622346,Rosanna,,Gavinana Galluzzo,43.7631,11.28119,Private room,20,1,2,2020-02-01,0.09,2,0,0,
41086824,Wonderful apt close to center easy parking,29204555,Roberta,,Rifredi,43.78377,11.25638,Entire home/apt,135,1,0,,,5,278,0,
41093697,Raffinato appartamento nel cuore di Firenze,321411827,Carmelo,,Centro Storico,43.77057,11.25288,Entire home/apt,106,3,0,,,1,363,0,
41094360,"Gigallino,  in the countryside, close to Firenze",307109310,Eugenio,,Rifredi,43.82599,11.26097,Entire home/apt,55,1,29,2021-09-16,1.90,1,138,24,048017lLTN5758
41095535,Top Floor Jewel in Florence,4106115,Patrick,,Centro Storico,43.76335,11.24436,Entire home/apt,250,2,1,2021-08-19,0.48,1,189,1,
41096783,Via dei Neri City Center Flat x4!,96122546,CleanBnB Team,,Centro Storico,43.76799,11.25862,Entire home/apt,83,2,20,2021-07-04,0.92,94,122,11,
41100473,Lovely Loft & Panoramic Terrace in Florence Hearth,29310976,Jordan,,Centro Storico,43.77635,11.26374,Entire home/apt,133,5,11,2021-09-13,2.17,1,248,11,
41100644,Alighieri Loft,321485057,Lorenza,,Centro Storico,43.77094,11.25683,Entire home/apt,110,1,0,,,1,0,0,
41101376,Geppi Exclusive al Ponte Vecchio,31787260,Tatiana,,Centro Storico,43.76895,11.24779,Entire home/apt,97,2,10,2021-10-07,0.79,2,91,8,
41101545,Bandinelli Apartments like at home,321438422,Marco,,Isolotto Legnaia,43.77371,11.23148,Entire home/apt,78,2,0,,,1,292,0,
41105135,Lo Studio del poeta,120271769,Emiliano,,Rifredi,43.79546,11.24481,Entire home/apt,36,2,5,2021-01-23,0.45,1,48,5,
41109848,La casa di bambù,321614951,Giacomo,,Rifredi,43.78585,11.25318,Private room,12,1,0,,,1,0,0,
41119307,Classy and upscale apartment in Florence-Cimatori,25982457,Paola,,Centro Storico,43.76951,11.25627,Entire home/apt,200,2,1,2020-01-02,0.05,1,0,0,
41120511,NR8 - Santa Croce Apartment,135896096,Silvia,,Centro Storico,43.76947,11.26214,Entire home/apt,150,1,1,2021-08-08,0.41,1,255,1,
41129403,PONTE VECCHIO,321894927,Lucio,,Centro Storico,43.76584,11.25473,Entire home/apt,42,2,8,2021-10-01,5.58,1,352,8,
41140831,Deluxe Suite Conti,41190258,Francesco,,Centro Storico,43.77787,11.24909,Entire home/apt,175,1,0,,,1,365,0,
41149966,Stanza doppia a Firenze,41532714,Sara,,Centro Storico,43.78303,11.23737,Private room,20,1,1,2020-01-03,0.05,2,0,0,
41154992,Movie Star Apartment in San Frediano,7179336,Alessandro,,Isolotto Legnaia,43.76836,11.2385,Entire home/apt,46,2,4,2020-09-27,0.32,1,323,0,
41155870,10 min a piedi dal centro e munita dei mezzi,320187393,Ahmed,,Rifredi,43.78385,11.25806,Private room,35,1,0,,,3,179,0,
41161576,"Casa nel cuore di  Firenze, 100 metri dal Duomo!!",251915513,Sergio,,Centro Storico,43.77706,11.25156,Entire home/apt,150,3,0,,,3,0,0,
41163552,PONTE VECHIO APT 950EUR X MONTH,311873604,Anastasiia,,Centro Storico,43.76755,11.25028,Entire home/apt,42,28,0,,,1,352,0,
41164960,"Appartamento ""Il Moro""",322640422,Laura,,Centro Storico,43.77057,11.24945,Entire home/apt,61,2,18,2021-10-11,8.44,1,294,17,
41168782,VITTORIA HOUSE 10 MINUTI di passeggiata dal DUOMO!,143043358,Maccharley,,Isolotto Legnaia,43.774002,11.233132,Entire home/apt,78,1,20,2021-10-17,6.98,1,329,20,
41171064,Bright and cosy flat in the very heart of Florence,2875713,Valentina,,Centro Storico,43.77098,11.24994,Entire home/apt,100,2,5,2021-08-16,2.21,1,0,4,
41190402,Cantorial Charme 1,199481889,Cantoria,,Campo di Marte,43.77826,11.26951,Entire home/apt,125,1,1,2021-02-23,0.13,2,60,1,
41190500,Cantorial Charme 2,199481889,Cantoria,,Campo di Marte,43.77807,11.26945,Entire home/apt,160,1,0,,,2,342,0,
41202827,Cozy room next to Florence's city center,323271484,Giulia,,Campo di Marte,43.77477,11.27192,Private room,85,1,0,,,1,365,0,
41206072,Florence Greci Deluxe,323321649,Marta E Matteo,,Centro Storico,43.77032,11.25922,Entire home/apt,210,1,19,2021-10-08,4.42,1,327,19,
41224899,Hs4U Ricasoli Luxury Apartment near Duomo - 1,151896777,Reservation,,Centro Storico,43.77494,11.2572,Entire home/apt,144,2,4,2020-01-29,0.30,17,95,1,
41228709,"SUITE DEL PERUGINO, con garage gratuito",323600596,Rossella,,Centro Storico,43.77721,11.25134,Entire home/apt,100,2,51,2021-10-03,2.54,1,205,34,048017LTN4917
41229274,Stanza ponte vecchio,287814973,Marco,,Centro Storico,43.76725,11.2528,Private room,50,1,0,,,1,0,0,
41229689,Residenza il Conte Rosso,245710126,Luca Ludovico,,Centro Storico,43.78175,11.26387,Entire home/apt,75,3,7,2020-09-25,0.34,2,121,0,
41232747,"Valia Florence Pitti 2, next to Palazzo Pitti",44428497,Mary&Marina,,Centro Storico,43.76617,11.24943,Entire home/apt,89,1,18,2021-09-19,1.20,5,356,13,
41233355,"Valia Florence Pitti 3, next to Palazzo Pitti",44428497,Mary&Marina,,Centro Storico,43.76617,11.24943,Entire home/apt,71,1,19,2021-09-16,1.33,5,362,13,
41233425,Hs4U Ricasoli Luxury Apartment near Duomo - 2,151896777,Reservation,,Centro Storico,43.77645,11.25863,Entire home/apt,162,2,1,2020-02-25,0.05,17,355,0,
41233499,"Valia Florence Pitti 4, next to Palazzo Pitti",44428497,Mary&Marina,,Centro Storico,43.76617,11.24943,Entire home/apt,67,1,15,2021-08-27,1.03,5,348,12,
41252891,Florence Apartment,323894543,Tourist,,Campo di Marte,43.78729,11.26361,Entire home/apt,45,7,0,,,1,365,0,
41259492,"S.M. NOVELLA, CAMERA SANIFICATA BAGNO CON PRIVATO",173819689,B&B,,Centro Storico,43.7831,11.24528,Private room,39,1,20,2021-08-30,0.94,5,170,17,
41259495,"SMN STATION, SANITIZED ROOM & PRIVATE BATHROOM",173819689,B&B,,Centro Storico,43.78234,11.24421,Private room,37,1,30,2021-10-13,1.40,5,171,13,
41259503,"CAMERA SANIFICATA, BAGNO PRIVATO, STAZIONE SMN",173819689,B&B,,Centro Storico,43.78234,11.24421,Private room,36,1,39,2021-10-01,1.91,5,199,32,
41259543,Fortezza Apartment,29204555,Roberta,,Rifredi,43.78548,11.25644,Entire home/apt,71,1,1,2020-01-10,0.05,5,261,0,
41279217,La Martinella,324205186,Martina,,Centro Storico,43.78105,11.25294,Entire home/apt,80,1,0,,,1,0,0,
41285103,Apartment Fabbroni Guest House,237551831,Saverio,,Rifredi,43.79158,11.25059,Entire home/apt,80,2,0,,,1,365,0,
41291650,Soggiorno Giardino Orticoltura,21865683,Andrea,,Rifredi,43.78879,11.2616,Entire home/apt,60,2,0,,,1,141,0,
41292998,"STAZIONE SMN, SANITIZED ROOM & PRIVATE BATHROOM",173819689,B&B,,Centro Storico,43.78133,11.24369,Private room,35,1,19,2021-08-20,0.90,5,172,15,
41303744,Florence center ⭐minutes to Duomo and attractions,270017030,Laia,,Centro Storico,43.77558,11.262,Private room,60,2,1,2021-10-01,1,1,209,1,
41336651,LE PORTE DI SAN FREDIANO 3,27172624,Nicola,,Isolotto Legnaia,43.77207,11.23775,Entire home/apt,280,2,0,,,3,226,0,
41346742,Studio Duomo Michelangelo  a Place to fall in love,28144929,Monica,,Centro Storico,43.7728,11.25883,Entire home/apt,75,2,0,,,2,203,0,048017LTN6366
41357417,"Nuovo, luminoso, ben arredato ed in pieno centro.",43345605,Alice,,Centro Storico,43.77363,11.26397,Entire home/apt,100,2,0,,,2,0,0,
41360284,Florence Scandi Apartment,20075271,Edoardo,,Campo di Marte,43.78237,11.27335,Entire home/apt,110,2,0,,,1,180,0,
41360674,Duomo Romantic Nest,23904874,Edoardo E Michela,,Centro Storico,43.77118,11.26066,Entire home/apt,57,1,1,2020-10-11,0.08,179,141,0,
41363222,Savonarola Luxury Aparment,325197958,Serena,,Campo di Marte,43.78137,11.26787,Entire home/apt,399,2,0,,,1,270,0,
41364327,Apartment with Two Double Bedrooms,235241638,Pietrapiana,,Centro Storico,43.77088,11.26481,Entire home/apt,132,1,0,,,18,317,0,
41366787,Suite Franz Fiorentino (AC),222080746,Matilde,,Centro Storico,43.77356,11.24565,Private room,30,1,0,,,3,31,0,
41375628,Apartment Santa Croce in the Heart of Florence,178419719,Mario,,Centro Storico,43.76927,11.25929,Entire home/apt,109,1,10,2021-10-03,0.50,6,349,9,
